customer_id,full_name,dob,marital_status,num_children,region
2776,Nicholas Low,13/04/1962,Married,2,Hawke's Bay
2777,Cameron Ritchie,26/12/1973,Single,1,Otago
2778,Ruby Manson,03/01/1949,Married,0,Taranaki
2779,Alice Coleman,02/02/1947,Single,1,Wellington
2780,Robyn Cox,09/01/1984,Single,0,Canterbury
2781,Peter Rose,24/11/1982,Married,2,Otago
2782,Kingston Paterson,30/06/2002,Single,1,Manawatu-Whanganui
2783,Tanya Small-Doherty,27/01/1996,Married,3,Bay of Plenty
2784,Sandra Smart,05/06/2005,Married,1,Southland
2785,Michael Williams,28/12/1988,Single,1,Bay of Plenty
2786,Julie Findlay,24/03/1995,Single,0,Waikato
2787,James Morrison,07/05/1987,Single,0,Canterbury
2788,Adam Marshall,23/02/1955,Married,0,Hawke's Bay
2789,Mark Gibbs,17/02/1981,Married,1,Hawke's Bay
2790,Richard Stevenson,14/01/1969,Single,0,Waikato
2791,Charlie Middleton-Wood,06/04/1957,Single,0,Waikato
2792,Kyle Ewart,04/08/1947,Married,2,Otago
2793,Lee Reader,11/03/1967,Single,0,Northland
2794,Michael Cameron,07/01/1956,Married,0,Hawke's Bay
2795,David Allerby-Mercer,06/10/1946,Married,1,Southland
2796,Brooke Huddleston,20/08/1946,Married,1,Manawatu-Whanganui
2797,Jackson Bryant,26/01/1972,Single,0,Canterbury
2798,Richard Bradley,22/05/1953,Married,0,Waikato
2799,Justin Dick,20/01/1980,Married,0,Auckland
2800,Phillip Campbell,10/03/1978,Married,3,Manawatu-Whanganui
2801,Isabella Guard-Day,21/03/1959,Single,0,Southland
2802,Isabelle Russell,11/07/1952,Married,4,Waikato
2803,Aaron Warren,23/02/1972,Single,0,Northland
2804,Isabelle Lewis,08/05/1949,Married,2,Northland
2805,David Judd-Satherley,14/01/2000,Single,0,Northland
2806,Alice Burnett,23/07/1994,Married,2,Manawatu-Whanganui
2807,Amy Hopkins,22/12/1956,Single,0,Auckland
2808,Bruce Hart,16/03/1992,Single,0,Manawatu-Whanganui
2809,Anthony Trask,11/11/2003,Single,0,Manawatu-Whanganui
2810,Jack Day-Hart,21/08/1956,Single,0,Hawke's Bay
2811,Wendy Hubbard,18/01/2000,Married,1,Taranaki
2812,Ian Davenport,06/06/1998,Single,0,Auckland
2813,Joshua Jenkins,17/06/1987,Married,1,Northland
2814,Max Anderson-Smith,05/11/1946,Married,1,Auckland
2815,Peter Turner,24/08/1972,Single,1,Waikato
2816,Jane Todd,24/08/1980,Married,1,Manawatu-Whanganui
2817,Blake Phillips,23/01/1960,Married,4,Auckland
2818,Kora Thomas,11/04/1977,Married,1,Taranaki
2819,Sharon Wilkinson,19/01/1954,Single,0,Auckland
2820,George Weston,07/05/2006,Single,0,Northland
2821,Graeme Butler,30/08/1986,Married,1,Bay of Plenty
2822,Jonathan Schwass,18/11/2002,Single,0,Bay of Plenty
2823,Bruce Pickering,19/09/1999,Single,0,Manawatu-Whanganui
2824,Mitchell Hudson,18/09/1993,Married,0,Auckland
2825,Stephen Harris-Bailey,20/06/1957,Married,2,Canterbury
2826,Grant Hoskins-Fox,14/04/1980,Single,0,Southland
2827,Kaia Roberts-Beard,23/03/1967,Single,0,Taranaki
2828,Michelle Dick,19/10/2002,Married,0,Hawke's Bay
2829,Matilda Jennings,20/04/1957,Married,3,Taranaki
2830,Michael O'Keefe,02/02/1961,Married,0,Manawatu-Whanganui
2831,Hannah Osborne,31/10/1977,Married,1,Auckland
2832,Michael Rasmussen,08/03/1984,Married,0,Hawke's Bay
2833,Nia Fowler,16/10/1962,Married,2,Waikato
2834,Bridget Murphy,15/03/1997,Single,1,Wellington
2835,Heather Rickard,12/04/1962,Single,0,Southland
2836,Rebecca McLean,22/06/1951,Married,3,Canterbury
2837,Rachel Allen,12/02/1998,Single,0,Wellington
2838,Melanie Ching,30/06/1953,Married,0,Northland
2839,Zachary Lowe,02/02/1953,Married,1,Wellington
2840,Bruce Matthews-Ford,23/07/1982,Single,0,Manawatu-Whanganui
2841,Christine Sheridan,04/03/2005,Married,2,Taranaki
2842,Cameron Payne,15/09/1997,Single,0,Canterbury
2843,Peter Clarke,19/10/1985,Married,1,Manawatu-Whanganui
2844,Lucas Tapp,08/02/1948,Single,0,Canterbury
2845,Lauren Pike,11/01/1981,Single,1,Hawke's Bay
2846,Charlotte Payne,10/02/1988,Married,2,Canterbury
2847,Dianne Monk-McIntyre,16/09/1981,Single,0,Canterbury
2848,Sharon Murphy,08/03/1972,Single,0,Auckland
2849,Susan Hardie,22/09/2005,Married,1,Bay of Plenty
2850,Hannah Short,27/04/1965,Single,0,Northland
2851,David Cooksley,09/02/1966,Married,0,Canterbury
2852,Lynette Brown-Barker,15/06/1954,Married,0,Canterbury
2853,Sandra Blair,27/10/1999,Married,3,Auckland
2854,Robyn Freeth,07/07/1971,Married,1,Bay of Plenty
2855,David Phillips,21/04/1960,Single,0,Northland
2856,Steven Campbell,29/03/1995,Married,2,Taranaki
2857,Daniel Turner,26/08/1963,Single,0,Hawke's Bay
2858,Alexandra Thomas,29/01/1966,Single,1,Waikato
2859,Richard Todd,14/09/1960,Single,0,Southland
2860,Gemma Jackson,18/06/1995,Single,0,Manawatu-Whanganui
2861,Charlotte Burrell,25/03/1996,Single,0,Hawke's Bay
2862,Sophie Kay,11/09/1947,Single,0,Waikato
2863,Brent Smart-Nielsen,14/07/2004,Married,2,Bay of Plenty
2864,Rachel Bailey,02/12/1951,Single,0,Taranaki
2865,Victoria Jeffries-Green,30/09/2002,Married,2,Waikato
2866,Sarah Buick,07/08/1973,Single,0,Canterbury
2867,Shaun Miller,06/03/1994,Married,0,Otago
2868,Taylor Spencer-Patchett,17/04/1990,Single,0,Auckland
2869,Anne Harris,03/10/1999,Married,2,Hawke's Bay
2870,Mark Cook,04/06/1974,Single,0,Wellington
2871,Brandon Ellery-Tucker,22/01/1983,Single,0,Manawatu-Whanganui
2872,Jan Rowe-Davenport,10/12/1970,Single,2,Canterbury
2873,Barbara Stubbs-Alexander,13/08/1951,Married,2,Hawke's Bay
2874,Brett Bishell,14/06/1969,Single,0,Hawke's Bay
2875,Jessie Powell-MacKay,16/07/1968,Single,0,Taranaki
2876,Sharon Stevenson,24/06/1980,Single,0,Northland
2877,Samantha Watts,28/10/1997,Married,2,Otago
2878,Daniel Henderson,24/10/1987,Single,1,Wellington
2879,Gareth Williamson,02/11/1946,Married,2,Otago
2880,Shannon Neal,05/08/2000,Single,0,Manawatu-Whanganui
2881,Holly Christie,24/09/1963,Single,0,Manawatu-Whanganui
2882,Graham Hooper,08/02/1988,Single,0,Wellington
2883,Daniel McGill,23/02/1982,Married,0,Canterbury
2884,Pauline Wratt,19/01/1998,Single,0,Bay of Plenty
2885,Sharon Graham,07/11/1986,Married,1,Manawatu-Whanganui
2886,Glenn Jenkins,11/02/2007,Single,0,Waikato
2887,Michael Davies,27/09/1978,Single,0,Wellington
2888,Phillip Cameron,26/02/2003,Single,0,Southland
2889,Holly Wills,11/11/2005,Single,0,Wellington
2890,William Marshall,28/06/1952,Married,1,Hawke's Bay
2891,Grace McCallum-Ritchie,23/01/1965,Married,3,Bay of Plenty
2892,Laura Kennedy,30/03/1992,Single,0,Otago
2893,Benjamin Dickson,24/02/2007,Married,0,Hawke's Bay
2894,Sharon Moore,20/01/1968,Single,2,Otago
2895,Jennifer Blackwell,16/12/1951,Single,1,Hawke's Bay
2896,Matthew Gaskin-Webb,16/03/1960,Single,0,Taranaki
2897,David Simpson,16/07/1963,Single,0,Northland
2898,Diane Dillon,22/10/1959,Married,1,Canterbury
2899,Jeremy Hardy,19/10/1954,Married,2,Waikato
2900,David Smith-Watt,04/12/2001,Married,2,Waikato
2901,Linda Kirk,27/12/1957,Single,0,Auckland
2902,Sean Field,04/08/1987,Married,1,Wellington
2903,Phoebe O'Leary,03/09/1969,Single,0,Waikato
2904,Jade Bowden,16/11/1960,Married,2,Manawatu-Whanganui
2905,Isabella Twidle,21/01/1954,Married,1,Otago
2906,Robert Dick,25/06/1951,Married,1,Southland
2907,Laura Harris,18/02/2001,Single,0,Southland
2908,Paul Moran,17/10/1988,Single,0,Bay of Plenty
2909,John Stevenson,11/07/1948,Single,0,Wellington
2910,Joanne Gibbons-Brown,25/07/1956,Single,0,Taranaki
2911,Julia Satherley,13/11/2005,Married,1,Auckland
2912,Sienna Moore,26/04/1991,Married,0,Otago
2913,Wayne Morgan,20/01/1962,Married,1,Hawke's Bay
2914,Paul Burns,29/10/1992,Single,0,Auckland
2915,Matiu Reid,03/09/1975,Single,0,Waikato
2916,Nicola Jenkins,24/09/1960,Married,1,Otago
2917,Tracy Turner,17/08/1981,Single,1,Northland
2918,Grace Smith-Small,13/05/1993,Single,1,Auckland
2919,Lucy Rayner,27/09/1949,Single,0,Northland
2920,Kevin Nash,03/10/1994,Single,0,Northland
2921,Hemi Rayner,09/02/1957,Married,2,Taranaki
2922,Michael Cresswell,14/01/1953,Married,2,Northland
2923,Bernard Jamieson,08/08/1992,Married,2,Manawatu-Whanganui
2924,Sally Fisher,10/03/1977,Single,1,Auckland
2925,Christine Davies,23/12/1956,Married,2,Bay of Plenty
2926,Sophie Kerr,19/06/1957,Single,0,Southland
2927,Danielle Phillips,12/12/1988,Married,1,Taranaki
2928,Gregory Wheeler,21/07/1980,Single,0,Hawke's Bay
2929,Stephen Taylor,26/10/1982,Married,2,Otago
2930,Ashleigh Smith,29/11/1980,Married,0,Canterbury
2931,Grant Jenkins,08/05/1999,Married,0,Auckland
2932,Jamie Brown-Hansen,20/03/1988,Single,0,Manawatu-Whanganui
2933,Christine Cook,26/05/1968,Single,0,Canterbury
2934,Mathew Stevenson,26/07/2005,Married,1,Manawatu-Whanganui
2935,Justin McCormick,13/03/1975,Single,0,Wellington
2936,Amelia Wilkinson-Twidle,02/02/1953,Married,2,Bay of Plenty
2937,Brendon Casey-Bradley,18/04/1956,Married,2,Otago
2938,Courtney Hart,19/08/1986,Married,2,Bay of Plenty
2939,Teresa Hayward,14/05/1971,Married,1,Northland
2940,Nathan Brown,29/08/1961,Single,1,Otago
2941,David Shailer,21/09/1957,Married,1,Bay of Plenty
2942,Hunter Sixtus,03/08/2007,Married,0,Bay of Plenty
2943,Ashley Rowe-Clifford,20/09/1966,Single,0,Otago
2944,Lois Bartlett-Powell,01/02/1982,Single,0,Waikato
2945,Ethan Martin,11/11/1996,Single,1,Northland
2946,Tyler McEwen-Nicholson,06/07/1950,Married,1,Northland
2947,Joseph Marshall,06/11/1977,Single,1,Canterbury
2948,Georgina Doherty,09/05/1997,Single,0,Northland
2949,Kevin Jones,22/12/1950,Married,2,Taranaki
2950,Pippa Harper-Hansen,01/04/1966,Married,1,Otago
2951,Kyle Jones,09/07/1965,Single,0,Wellington
2952,Hayden Wilkinson,17/12/2000,Married,2,Taranaki
2953,Paula Barnett,14/01/1957,Single,0,Canterbury
2954,Natalie Jones,03/07/1959,Single,0,Auckland
2955,Valerie Rickard,21/05/1993,Married,1,Taranaki
2956,Paul Cresswell,09/10/1983,Married,0,Bay of Plenty
2957,Alice Blick-Wood,26/10/1991,Single,1,Southland
2958,Aaron Green-Kendall,23/06/2001,Married,2,Wellington
2959,Mikaere Humphrey,16/03/1970,Married,1,Auckland
2960,Christopher Todd,21/03/1987,Married,0,Southland
2961,Stephen Grant-Harper,07/09/2003,Single,0,Auckland
2962,Daniel Booker-Bush,16/06/1963,Single,0,Bay of Plenty
2963,Jamie Williamson,30/10/1963,Married,1,Waikato
2964,Ella Smith,12/01/1992,Married,1,Waikato
2965,Noah Ferguson,08/01/1990,Married,0,Taranaki
2966,Archie Thomas,21/09/1955,Single,0,Northland
2967,Connor Patchett,09/04/1995,Single,0,Bay of Plenty
2968,Evelyn Morris,14/02/2003,Married,0,Bay of Plenty
2969,Brendon Campbell-Booth,23/01/2005,Single,0,Hawke's Bay
2970,Lincoln Hodson,22/07/1953,Married,1,Wellington
2971,John Mitchell,19/06/1960,Single,0,Otago
2972,Christine Pritchard,13/10/1999,Married,1,Bay of Plenty
2973,Jayden Gardiner,24/02/1995,Married,0,Bay of Plenty
2974,Mackenzie Jones,06/03/1979,Married,1,Canterbury
2975,Richard Dalton,19/11/1947,Single,0,Hawke's Bay
2976,Warren Harrison,21/12/1961,Single,1,Taranaki
2977,Karen Carpenter,29/09/1948,Married,1,Canterbury
2978,Charlotte Morrison,28/03/1949,Married,0,Southland
2979,Michael Graham,25/12/1993,Married,0,Manawatu-Whanganui
2980,Simon Brown,18/08/1961,Single,0,Manawatu-Whanganui
2981,Fiona Bell,19/02/1982,Single,0,Hawke's Bay
2982,Brent Brown,28/02/1980,Married,2,Southland
2983,Matthew Hansen,17/10/1966,Single,0,Northland
2984,Campbell Harris,21/10/1960,Married,1,Bay of Plenty
2985,Abigail Taylor,12/04/1971,Married,1,Waikato
2986,Brittany Bailey-Watts,06/04/1983,Single,0,Southland
2987,Alan Edmonds,29/04/1977,Single,0,Wellington
2988,Eva Dunn,04/07/1975,Single,2,Northland
2989,Nicholas Andrew,23/05/1968,Single,0,Wellington
2990,Kate Banks,25/10/1975,Single,0,Northland
2991,Diane Morris,25/08/1994,Single,0,Bay of Plenty
2992,Waimarie Funnell,14/12/1969,Married,2,Northland
2993,Jason Stevens,20/10/1947,Single,0,Waikato
2994,Nikita Douglas,08/05/1960,Single,0,Hawke's Bay
2995,Scott Clarke,09/07/1972,Married,0,Otago
2996,Karen Ford,04/05/1971,Married,1,Southland
2997,Heather Dawson,18/12/1953,Single,0,Otago
2998,Deborah Reid,25/11/1957,Single,0,Auckland
2999,Warren Miles,07/04/1998,Single,0,Wellington
3000,Susan Hayward,22/11/1996,Single,0,Northland
