customer_id,region_id,full_name,date_of_birth,marital_status
3598,2,Alan Webby-Knowles,1962-10-24,Single
3599,10,Damian Fowler,1950-12-31,Married
3600,7,Isabella Monk,1958-09-20,Married
3601,6,Barbara Pratt,1950-04-26,Married
3602,7,Daniel Hume,1956-02-10,Single
3603,6,Beau Bell,1970-10-11,Single
3604,3,Philip Baker,1979-11-11,Married
3605,4,Carol Cresswell,1983-12-14,Single
3606,5,Bronwyn Cook,1949-12-27,Married
3607,11,Gail Allen,1948-04-11,Single
3608,2,Shaun Marshall,1954-07-07,Single
3609,4,Kaleb Henry-Scott,1963-09-02,Married
3610,9,David Cameron,1961-12-13,Married
3611,10,Karen Mitchell,1954-07-30,Married
3612,10,Michelle Hansen,1957-08-19,Single
3613,10,Samuel O'Neill,2004-09-09,Married
3614,5,Laura Henderson-Watts,1962-09-12,Single
3615,1,Chloe Cole,1994-12-01,Single
3616,11,Joanne Holloway-Law,1960-09-10,Single
3617,5,Stephen Jefferies,1956-12-27,Single
3618,4,Jessica Wells,1983-11-19,Single
3619,9,Victoria Smith,1998-05-23,Single
3620,10,Leah Burgess-Jamieson,1953-01-10,Single
3621,9,Nicola Jamieson,1978-09-18,Single
3622,4,Kim Bull,2003-06-17,Married
3623,7,Raewyn Boyce,1954-09-14,Married
3624,5,Connor Hills,1967-03-30,Married
3625,11,Benjamin Powell,2004-05-14,Single
3626,1,Alice Graham,1975-05-15,Single
3627,4,James Simpson-Williams,1989-04-02,Married
3628,8,Ashton Harper,1967-03-18,Single
3629,7,Wendy Barker,1947-08-13,Single
3630,2,Laura Read-Baker,1987-05-10,Single
3631,4,Fiona Hayward,1946-01-11,Single
3632,8,Steven Anderson,1967-06-13,Married
3633,11,Nevaeh Adams-Carroll,1974-05-29,Married
3634,10,Olivia Neal-Foot,1989-01-19,Single
3635,2,Stephen Wells-Whyte,1979-10-14,Married
3636,9,Michael Morris,1975-09-06,Single
3637,1,Kelly Botham,1996-01-18,Single
3638,6,Ariana Bowater,1960-12-09,Married
3639,6,Julia Sullivan,1981-08-17,Single
3640,3,Alexander Dunn,1963-08-21,Single
3641,7,William Brown,1987-08-27,Married
3642,10,Katie Bartlett,1971-02-04,Single
3643,7,Shane Stevenson,1974-08-19,Single
3644,6,Olivia Simpson,2001-09-09,Single
3645,9,Kerry Davis,1995-12-14,Married
3646,11,Hannah Barnett,1972-01-21,Married
3647,3,Nicholas Gifford,1970-01-07,Single
3648,8,Stephen Clifford-MacPherson,1996-05-06,Married
3649,2,Pamela Hughes,1976-01-02,Married
3650,1,Alexander Jackson,1963-12-16,Single
3651,10,Richard Larsen,1970-06-01,Single
3652,2,Connor McLeod-Lloyd,1971-09-30,Married
3653,1,Hayden McPherson,1964-12-12,Married
3654,5,Michael Stewart,1981-03-07,Married
3655,4,Scarlett Doyle-Lowe,1960-01-19,Single
3656,1,Victoria Bowater,1951-12-12,Married
3657,1,Cheryl Williams,1991-03-29,Married
3658,7,Kyle Wells,1977-10-26,Married
3659,9,Janine Enright,1956-08-16,Married
3660,5,Diane Dillon-Larsen,1986-04-20,Married
3661,11,Ava Gullery,1979-04-05,Single
3662,9,Nikita Gardiner,1946-09-04,Married
3663,7,Kim Steer,2002-10-12,Single
3664,7,Alice Ryan,1978-02-14,Single
3665,7,Sam Bailey-Davis,1987-09-04,Single
3666,2,Stephen Stratton,2001-01-09,Single
3667,11,Timothy Thomas,1977-09-04,Single
3668,9,Cheryl Ward,2001-08-13,Single
3669,9,Louise Knight,1947-06-30,Single
3670,10,Deborah Jenkins,1967-01-24,Married
3671,3,Barbara Hutchinson,1958-09-12,Married
3672,5,Peter Barnes,1959-07-11,Married
3673,2,Pamela McLachlan,1951-07-23,Married
3674,5,Julia Oliver,1946-01-09,Married
3675,2,Wayne Moore-Howell,1999-07-14,Single
3676,9,Wayne Gifford-Anderson,1969-01-04,Married
3677,4,Janet Tapp,1953-03-26,Married
3678,3,Kimberley Hope-Rodgers,2001-09-29,Single
3679,9,Aimee Price,1960-12-03,Married
3680,6,Linda Fulton,1972-04-19,Single
3681,7,Tony Freeman,2000-01-04,Married
3682,10,Jessica Robert,2003-09-23,Single
3683,11,Keira Gifford-Ferguson,1975-01-08,Single
3684,11,Shannon Martin-Newton,1979-08-26,Married
3685,11,Leo Harrison-Forrest,1969-09-06,Married
3686,11,Fiona Brooks-Johnston,1986-09-27,Married
3687,2,Ross McEwen,1967-07-18,Married
3688,5,Tony Smith,1947-08-12,Married
3689,7,Robert Richards,1960-07-21,Married
3690,4,Ashton Baker,1988-08-30,Single
3691,1,Skyla Brown,1945-04-23,Married
3692,4,Kate Woolley,1988-01-13,Married
3693,2,Linda Henderson,1951-10-05,Single
3694,7,Ethan Rowe-Goodwin,1971-03-09,Married
3695,2,Tia Burns-Hodson,2002-10-18,Single
3696,8,Jason Beard,1998-08-11,Single
3697,10,Michael Moore-Smith,1969-11-09,Single
3698,10,Thomas McKay,1949-08-31,Single
3699,1,Roger Hansen,1981-11-27,Single
3700,5,Craig Brown,1958-07-21,Married
3701,11,Stephen Curtis,1987-08-04,Single
3702,11,Ariana Duncan-Smith,1951-01-17,Married
3703,3,Jamie West,1958-10-23,Single
3704,2,Karen Smith,1956-02-29,Single
3705,1,Jennifer Newton,1990-03-12,Single
3706,3,Robert Bowden,1977-08-07,Single
3707,1,Emily Henry,1983-03-06,Single
3708,3,Joseph Duncan-Hepburn,1947-02-26,Single
3709,8,Matthew Carr,1997-09-14,Married
3710,6,Janet Fleming,1961-05-03,Single
3711,9,James Little,1957-04-16,Single
3712,9,Victoria Freeth,1956-11-16,Single
3713,5,Natasha Ward,1998-07-02,Married
3714,3,Timothy Coley,1957-08-06,Single
3715,6,Christine Simpson,1983-07-04,Married
3716,3,Peter Burt,1951-10-16,Single
3717,5,Ruby Fitzgerald,1984-10-01,Single
3718,2,David Newman-Baker,1956-04-06,Married
3719,1,Nicola Jensen,1984-03-27,Married
3720,6,Graeme Buckley,1963-01-31,Single
3721,7,Joseph Curtis,1995-02-03,Married
3722,5,Denise Dawick,1964-08-27,Single
3723,9,Luke Carter,1962-03-17,Married
3724,2,Margaret Dalton,1957-03-18,Single
3725,5,Sarah Gullery-Davidson,1957-08-22,Single
3726,10,Jeremy Bell,1967-06-18,Single
3727,11,Karen Berry-Holdaway,1952-08-02,Married
3728,2,Nicole Rasmussen,1954-05-04,Married
3729,8,Tracy Rowe,1953-10-27,Single
3730,8,Ross Wratt,1951-08-21,Married
3731,9,Jennifer Eaton,2003-08-28,Married
3732,6,Claire Anderson,1947-12-16,Married
3733,1,Kathryn Hardy,1991-08-12,Married
3734,8,Kayla Howell,1974-10-05,Single
3735,10,Noah Barr,2004-09-17,Married
3736,3,Isabella Baker,1981-05-03,Married
3737,6,Robert Boon,1998-09-17,Married
3738,3,Daniel Murphy,1965-06-27,Single
3739,5,Melissa McPherson,2003-02-15,Married
3740,2,Belinda Brown,2001-10-06,Single
3741,10,Simon Harper,2003-12-21,Married
3742,11,Richard Alexander,1956-04-29,Married
3743,2,Rachael Costello-Scott,1958-06-18,Single
3744,4,Michael Whyte-Davis,1986-08-01,Single
3745,9,Mark Dalziel,1950-07-22,Married
3746,1,Katrina Griffiths-Thomas,1972-01-01,Married
3747,1,Peter Thomas,1955-08-23,Married
3748,1,Jessica Wratt,1954-06-07,Married
3749,4,Matthew Mears,1951-01-01,Married
3750,1,Jacob Harris,1957-03-24,Married
3751,8,Matthew Anderson,1954-03-08,Married
3752,6,Michelle Foote,1996-08-23,Single
3753,7,Craig Munro,1994-08-02,Single
3754,3,Garry Davis,1970-10-23,Married
3755,3,Lachlan Morton,1975-12-01,Married
3756,1,Richard Harris-Blair,1964-02-15,Single
3757,9,Benjamin Smith,1982-12-05,Married
3758,11,Mary Turner,1967-11-16,Single
3759,7,Michelle Perrin-Moore,1964-06-10,Married
3760,4,Aidan Booth,1958-02-09,Married
3761,6,Terina Phillips,1970-10-28,Single
3762,4,Roger Reid,1990-04-26,Married
3763,7,Helen Craven-Greig,2000-12-20,Single
3764,6,David Fowler,1954-08-02,Married
3765,5,Jason Lucas,1967-02-27,Married
3766,2,Janine Pritchard,1953-10-19,Single
3767,10,Denis Williams,1995-06-20,Married
3768,6,Alex Burr,1948-08-04,Single
3769,2,Ian Bell,1960-08-20,Married
3770,9,Emma Evans,1987-01-30,Single
3771,11,Olivia Burnett,1974-04-11,Married
3772,1,Amaia Adams-Jackson,1964-01-30,Married
3773,3,Hamish Carter,2003-09-24,Single
3774,4,Darryl Dean,1964-05-10,Married
3775,9,Anthony Smith,1969-08-24,Married
3776,1,Lisa Griffin,1975-08-27,Married
3777,7,Summer Lewis,1949-05-06,Married
3778,2,Lynda Craig,1968-08-12,Married
3779,8,Jason Hansen-Parker,1977-07-25,Married
3780,5,Samuel Neal,1974-06-23,Married
3781,5,Andrew Taylor,1952-12-29,Married
3782,6,Andrew Smith,1995-01-23,Single
3783,2,Donna Ferguson,1963-09-22,Married
3784,9,Joseph Rush,1947-10-31,Single
3785,8,Kelvin Hayes,1990-07-15,Single
3786,1,Barbara Howard,2004-01-11,Married
3787,6,Zachary Marfell,1976-06-20,Single
3788,4,Justin Sinclair,1951-11-06,Married
3789,5,John Adams,1950-05-10,Married
3790,10,Ian Tapp-Morgan,1965-05-12,Married
3791,5,Christine Low,1946-08-14,Married
3792,10,Joanne Phillips-Gleeson,1990-12-16,Married
3793,4,Joanna Wilton,1962-03-14,Married
3794,8,Daniel Hope,1967-08-23,Single
3795,6,Matthew Hart,2000-01-16,Married
3796,10,Samuel Neilson-Coleman,1955-01-24,Single
3797,8,Lucy Barnett,2001-06-16,Married
3798,4,Alison Taylor,1963-01-12,Married
3799,9,Joanna Lewis,1967-05-30,Married
3800,4,Amanda Brown-Thomas,1975-05-06,Single
3801,3,Michelle Jackson,1962-02-06,Single
3802,1,Philip Allen,1960-12-26,Married
3803,7,Anita McCarthy,1996-06-18,Single
3804,1,Marcus Oliver-Donaldson,1993-02-02,Single
3805,4,Renee Jones,1986-06-24,Married
3806,9,Amelia Bradley,1988-12-05,Single
3807,6,Teresa Black,1986-03-05,Single
3808,11,Megan Robson,1958-06-13,Single
3809,1,Jolene Campbell-Day,1985-12-18,Single
3810,6,Bradley Gillies-Robert,1955-01-12,Single
3811,1,Fiona Jones,1977-08-02,Married
3812,11,David Manson-Pritchard,1974-08-30,Single
3813,7,Peter Coutts,1990-07-04,Married
3814,5,Fiona Wong-Thomas,1986-06-24,Single
3815,2,Anthony Booth,1962-11-26,Single
3816,4,Shannon Steer,1954-06-05,Married
3817,9,John Pickering,2000-09-19,Married
3818,4,Brendan Perry,2002-02-28,Single
3819,7,Michael Morton,1962-08-03,Married
3820,8,Tracey Porter,1960-12-08,Married
3821,1,Lisa MacKenzie-Hewitt,1998-01-04,Married
3822,3,Susan Baldick,1950-08-12,Single
3823,5,Peter Wilkinson,1987-07-12,Single
3824,2,Timothy Allan-McPherson,2002-11-13,Single
3825,1,Teresa Stratton,1965-08-16,Married
3826,4,Christopher Campbell,2004-10-28,Single
3827,9,Kelly Forsyth,1983-10-17,Married
3828,7,Jamie Procter,1981-08-13,Single
3829,6,Ross Carter,1948-02-12,Married
3830,8,Hannah Donaldson,2001-05-01,Married
3831,2,Jackson Thompson,1985-06-19,Married
3832,10,Regan Fox,1955-09-02,Married
3833,2,Mila Bradley,1998-10-15,Single
3834,9,Michelle Higgins-Fletcher,1976-06-17,Married
3835,3,Louise Love,2002-08-19,Single
3836,11,Douglas Forrest,1960-07-15,Single
3837,7,Dean Eaton,1998-09-12,Single
3838,2,Beverley McEwen,1978-07-28,Single
3839,10,Cole Morris,1999-12-12,Single
3840,10,Linda Graham,1970-08-12,Single
3841,1,Richard Lloyd,1999-03-24,Married
3842,7,Christine Spencer,1986-01-31,Single
3843,11,Samuel Boyce-Hayward,1993-12-13,Married
3844,3,Joanne Roberts-Carr,1955-04-03,Married
3845,4,Alexandra Hope,1951-11-20,Married
3846,5,Christopher Shannon,1984-05-25,Married
3847,5,Sam O'Connor,1981-11-08,Single
3848,6,Aaron Eglinton,1998-08-24,Single
3849,7,Douglas Dixon,1992-05-04,Single
3850,6,Matthew Burrell,1954-04-14,Single
3851,6,Kate Cairns,1996-03-01,Married
3852,8,Madison Brown,1946-06-07,Single
3853,5,Benjamin Williams,2001-05-23,Single
3854,4,Susan Farland-Parker,1989-12-03,Married
3855,2,Megan Bell-Simmonds,1958-11-07,Single
3856,4,Barbara MacDonald,1993-11-27,Single
3857,3,Hamish Orchard,1947-11-29,Married
3858,10,Linda Scott,1967-07-22,Married
3859,2,Thomas Price,1963-11-17,Single
3860,3,Joshua Allen-Dunn,1974-02-12,Single
3861,2,Simon Hickey,1963-07-20,Married
3862,3,Jessica Furness-Chapman,1995-04-24,Married
3863,8,Richard Jackson,1962-07-14,Single
3864,8,Lisa Hayward,1947-10-11,Single
3865,6,Vicki Miles,2003-11-18,Single
3866,7,Sarah Moore,1963-05-29,Married
3867,2,Emma Pope,1952-01-18,Married
3868,9,Marie Aldridge,1987-07-27,Married
3869,6,Levi Dunn-Atkinson,1999-09-11,Married
3870,4,Jenna Gore-Gardner,1979-05-31,Married
3871,8,Grace Rickard-Scott,1968-02-01,Married
3872,5,Ariki Warren-Jones,1953-05-17,Single
3873,8,Paul Payne,1948-12-01,Single
3874,5,Terina Parker,1970-11-21,Single
3875,2,Hayden Brown,1950-04-12,Single
3876,2,David Nelson,1996-02-25,Married
3877,3,Samantha Wood,1966-04-29,Single
3878,11,Zara Nicol,1951-09-26,Married
3879,5,Emily Richards-Taylor,1977-12-20,Single
3880,10,Alex Coley,1983-11-19,Married
3881,1,Gary Hanson,1961-12-16,Married
3882,4,Gareth Boyce,1970-06-14,Married
3883,6,Riley Hoare-Freeman,1974-07-11,Single
3884,3,Jessica Webb,1974-08-02,Single
3885,2,Adam Eaton,1966-01-28,Married
3886,4,Shirley Burns,1975-01-31,Married
3887,6,Stephanie Harper,1998-03-07,Married
3888,7,Vivienne McDonald,1979-05-24,Married
3889,9,Jason Jensen,1998-02-28,Single
3890,1,Robert Willis-North,2003-01-24,Married
3891,11,Richard Wells,1964-08-10,Single
3892,5,James Graham,1986-04-27,Married
3893,5,Timothy Smith,1990-11-18,Married
3894,3,Shane Campbell,1955-04-14,Married
3895,1,William Paterson,1974-01-25,Married
3896,7,Grace Stewart,1966-06-08,Single
3897,8,Jake Harris,1956-12-19,Single
3898,9,Benjamin Ingram,2002-11-23,Married
3899,9,Kyle Pope-Gordon,1949-01-04,Single
3900,4,Alice Shaw,1980-01-23,Married
3901,2,Nikita Dalziel,1953-08-18,Married
3902,8,Christopher MacKenzie,1969-04-26,Married
3903,2,Todd Morgan,1954-02-10,Single
3904,3,Rochelle Rees,1988-05-21,Single
3905,2,Carter Mitchell,1956-02-18,Married
3906,1,Kevin Adams,1996-08-17,Married
3907,1,Donna Matthews,1984-12-29,Single
3908,4,Shona Bartlett,1976-04-25,Single
3909,3,Yvonne Bright,1970-01-03,Single
3910,4,Christine Jackson,1990-08-23,Married
3911,7,Joshua Booker,1969-07-26,Single
3912,6,Andrew Lawson-Wilton,1965-09-20,Single
3913,11,Evie Smart,1995-04-10,Single
3914,11,Scott Williams,1954-06-15,Married
3915,11,Tony Shand,1964-05-10,Married
3916,2,Margaret Bush,1978-05-12,Single
3917,10,Patricia Priest-Ford,1997-07-27,Single
3918,10,David Morrison,1988-08-01,Married
3919,5,Joseph Anderson,2003-12-21,Single
3920,2,Jane Hansen,1949-11-18,Single
3921,1,Olivia Coley,1949-01-24,Single
3922,2,Renee Boniface-Humphrey,1962-04-12,Married
3923,4,Allan Griffiths,1998-11-18,Married
3924,11,Olivia Brooks,1954-10-14,Married
3925,8,Summer Hughes-Adams,1965-09-22,Married
3926,3,Shane Hepburn,1998-07-17,Married
3927,2,Keegan McCarthy,1971-11-26,Single
3928,6,Kayla Lee,1949-06-27,Single
3929,2,Mahi Murphy,1962-03-29,Married
3930,1,Emily McEwen,2001-02-16,Single
3931,8,Ryan Booker,1991-10-12,Single
3932,1,Madison Reid,1992-11-16,Married
3933,3,Adrian Gilchrist,1996-05-08,Single
3934,10,Elizabeth Nelson,1954-12-09,Single
3935,7,Victoria Carr,1962-04-25,Single
3936,7,Sadie Sutton,1973-11-21,Single
3937,8,Kelsey Simpson,1996-12-10,Single
3938,1,Angela Esson-Oliver,1984-04-25,Single
3939,7,Samuel Harris,2002-01-27,Single
3940,11,David Mason,2000-01-25,Single
3941,7,Lauren Buick-Dean,1956-11-03,Married
3942,3,Taylor Manson,1989-01-27,Married
3943,6,Julie Woolley-Green,1998-11-06,Married
3944,4,Zachary Skinner,1989-10-23,Married
3945,3,Amanda Allerby,1955-08-16,Single
3946,5,Kauri Pope,1979-12-15,Single
3947,5,Linda MacDonald-Moore,1947-12-24,Married
3948,8,Cooper Gray,1945-01-27,Married
3949,3,Nikau O'Brien,1974-06-18,Married
3950,1,Andrew Anderson,2002-03-07,Married
3951,10,Michelle Freeman-Trask,1977-08-26,Single
3952,10,Bronwyn Hayward,2000-08-01,Single
3953,10,Jack McMahon,1964-07-31,Married
3954,4,Steven McKay,1966-08-29,Married
3955,11,Michael Thompson,1979-08-29,Single
3956,5,Robert Murphy,1998-03-20,Single
3957,8,Melanie Davis,1965-12-24,Single
3958,7,Grace Lawson-Scott,1945-03-06,Married
3959,9,John Wheeler,1957-05-05,Married
3960,8,Sandra Murphy,1967-05-07,Married
3961,1,Jane Muir-Hughes,1991-10-26,Single
3962,2,Joanne Alve,1971-06-19,Married
3963,5,Benjamin Smith-Nicol,1970-03-05,Married
3964,7,Patrick Low,1960-03-24,Married
3965,3,Roman Douglas,1951-10-10,Married
3966,7,Sandra Sixtus-Knight,1987-01-10,Married
3967,4,Kevin Smith,1997-07-14,Single
3968,11,Jason Hayward,1964-12-13,Single
3969,9,Jack Forbes,1983-05-09,Single
3970,4,Charlotte Stratford,1998-05-06,Single
3971,11,Donna Nicholson,1982-09-23,Married
3972,9,Britney Lane-Casey,1988-07-16,Single
3973,1,Anna Anderson-Trask,1974-02-08,Single
3974,7,Julie Williams,1975-11-09,Married
3975,6,Noah Baker,1946-06-12,Married
3976,8,Jason Judd,1969-04-29,Married
3977,9,Lorraine Manson,1957-08-22,Single
3978,8,Geoffrey Williams,2003-02-05,Married
3979,6,Jacqueline Martin-Williams,1976-04-19,Married
3980,10,Kelly Hanson,1952-12-11,Married
3981,9,Julie Newton,1990-08-03,Single
3982,6,Joseph O'Brien,1957-07-06,Single
3983,7,Leo McNabb,1988-10-27,Married
3984,5,Eric Griffiths,1985-03-25,Single
3985,3,Jayden Gray,1954-07-09,Married
3986,1,Hazel Reynolds,1975-07-03,Single
3987,6,Paul Barnes-Sixtus,1952-02-03,Married
3988,10,Natalie Richards,2001-08-24,Single
3989,4,Joanne McCallum,1945-02-15,Married
3990,1,Bruce Millard,1978-09-30,Single
3991,5,Alison Sowman-Brown,1972-02-07,Married
3992,1,Jessica McLachlan,1976-03-10,Married
3993,8,Samuel Murphy,2003-10-05,Married
3994,9,Joshua Allerby,1986-07-06,Single
3995,6,Aaron Thompson-Woolley,2000-07-07,Married
3996,10,Christopher Allen,1975-09-25,Single
3997,4,Callum Currie,1971-06-08,Married
3998,3,Aimee Brown,1998-06-09,Single
3999,2,Melanie Wratt,1948-12-11,Married
4000,4,Mark Lambert,1986-06-21,Married
4001,11,Stella Mitchell,2000-06-23,Married
4002,4,Glenn McEwen,1995-10-19,Single
4003,5,Dianne Rasmussen,1998-12-16,Married
4004,9,Ryan Martin,1947-11-30,Single
4005,1,Ann Wilton,1966-04-17,Married
4006,4,Aaron Burton,1992-08-11,Single
4007,10,Stephen Stevenson,1966-03-07,Single
4008,7,Nicola Adams,1988-11-17,Single
4009,6,Kim Williamson-Cooksley,1959-06-13,Married
4010,3,Carla Russell,1977-01-24,Married
4011,3,Jamie Perano,1987-06-03,Single
4012,4,Taylor McManaway,1958-09-09,Single
4013,10,Anne Carpenter,1994-04-16,Married
4014,6,Andrew Hughes,1955-05-23,Single
4015,6,Michelle Jamieson,1991-07-08,Married
4016,10,John Wallace,2004-12-04,Married
4017,1,Joanne Barnett,2004-11-26,Single
4018,6,Sophia Simpson,1980-12-28,Married
4019,10,Sheryl Meredith,1974-07-24,Married
4020,10,Julia Forrest,1959-11-02,Married
4021,3,Steven Monk-Brooks,1982-03-01,Single
4022,10,Glenn Adams,1999-03-22,Married
4023,4,James Martin-Jones,1967-08-29,Single
4024,8,Sandra Forsyth,1992-11-19,Married
4025,9,Isabelle Healy,1968-11-29,Married
4026,5,Victoria Hart,1983-05-08,Married
4027,3,Martin Butler,1967-08-12,Married
4028,8,Barbara Cox,1992-07-21,Single
4029,1,Nathan Waters,1960-10-28,Married
4030,2,Te Ariki Page,1979-06-20,Married
4031,1,Mathew Gilchrist,1954-08-13,Married
4032,4,Owen Rogers-Gordon,1991-08-30,Married
4033,10,Christopher Smith,1993-09-23,Single
4034,4,Tania Oliver,1963-03-04,Single
4035,1,Nicholas Kirk,1950-07-23,Single
4036,9,Connor Boyle,1998-05-06,Single
4037,8,Sophia Taylor,1955-09-04,Single
4038,1,Beauden Mitchell,1959-07-14,Married
4039,6,Terry Matthews,1999-03-26,Single
4040,10,Emily Armstrong-Goodwin,1947-02-09,Single
4041,4,Andrew O'Keefe-Harris,1975-01-27,Single
4042,3,Scott Francis,1982-05-29,Single
4043,6,Nicole Bradley,1969-11-05,Married
4044,3,Thomas Dawson,2001-05-11,Single
4045,6,Adam Powell,1991-01-14,Married
4046,1,William Middleton,1945-10-05,Single
4047,1,Brittany Murphy-Jackson,1947-01-26,Married
4048,3,Amy Watt,1996-09-01,Married
4049,10,Asher Stevens,1986-09-03,Married
4050,3,Rawiri Wells,1986-10-22,Married
4051,2,William Lucas,1996-08-24,Single
4052,9,Thomas Gilchrist,1968-02-06,Single
4053,6,Ian Brown,1948-12-19,Married
4054,2,Lisa Boyd,1988-10-05,Married
4055,6,Lisa Croad,2001-01-07,Married
4056,11,Ashton O'Brien,1974-10-27,Single
4057,7,Andrew Dillon-Green,1977-07-11,Single
4058,10,Noah Jackson-Neilson,1959-10-02,Single
4059,2,Luke McKay,1984-06-21,Single
4060,6,Sheryl Smith,1971-08-25,Single
4061,5,Jane Jefferies,1955-08-17,Single
4062,6,Alana Bell,1968-08-10,Married
4063,3,Joshua Skinner,1966-03-28,Married
4064,3,Steven Edwards,1952-02-16,Married
4065,7,Ella Greer,1987-08-25,Single
4066,11,Nicola Moore-Doyle,1965-11-14,Married
4067,8,Antony Drake,1947-02-08,Married
4068,11,Michael Rickard,2002-01-07,Single
4069,6,Henry Smith,1996-12-09,Single
4070,3,Tamara Buchanan,1961-06-19,Single
4071,9,Stephen Thomas,1971-01-24,Married
4072,10,Diana Martin,1945-05-16,Married
4073,6,Vicki Bowater,1975-12-31,Married
4074,4,Linda Perrin-Ford,2003-04-07,Married
4075,11,Benjamin Howard,1985-04-28,Single
4076,10,Grace Black,1960-08-24,Single
4077,3,Michelle Funnell,1999-03-10,Married
4078,7,John Clarke,1957-08-16,Married
4079,5,John Page-Smith,1985-06-23,Married
4080,5,Theo Thomas,1999-06-13,Married
4081,3,David Wheeler,1945-05-07,Married
4082,3,Jason Toms,1951-09-01,Married
4083,1,Paige Hansen-Clarke,1980-08-13,Single
4084,10,Lisa West,1945-03-22,Married
4085,7,Lisa Nicholson,1997-07-09,Single
4086,10,Joanne Pearson,1967-07-18,Married
4087,1,Annabelle Forrest,1966-03-24,Single
4088,3,Natasha Chapman,1992-11-01,Single
4089,10,Jacob Pope,1993-03-02,Single
4090,6,Tania Webster,1997-01-10,Married
4091,10,Sharon Brown-Meredith,1986-05-08,Single
4092,4,Suzanne Webster,1956-08-29,Married
4093,11,Grant Funnell-Law,1989-08-30,Single
4094,10,Caroline Barr,1977-05-17,Married
4095,2,Andrew Newman,1986-10-13,Married
4096,8,Caitlin Forsyth,1960-06-27,Married
4097,3,Anthony Thompson,1963-11-25,Married
4098,6,Michael Owen-Broughan,2003-06-21,Single
4099,2,Anthony Hoskins,1969-06-03,Single
4100,4,Nikita Judd-Johansen,1994-12-30,Single
4101,6,Bruce Armstrong,1948-05-19,Single
4102,6,Darren Stewart,1993-09-19,Married
4103,3,Isabella Monk,1992-04-03,Single
4104,11,Jack Davis,1997-10-17,Married
4105,2,Joshua Pedersen,1948-02-18,Single
4106,11,James Smith-Rossiter,1948-11-02,Married
4107,11,Donna Laurenson-McLean,1969-02-22,Married
4108,6,Ashleigh Wilkinson-Stewart,1949-10-06,Married
4109,8,Michael Cairns,1951-01-12,Single
4110,1,John Duncan,1986-04-24,Married
4111,5,Mark Steer,1959-10-11,Married
4112,4,Donald Cunningham,1995-06-01,Married
4113,4,Anthony Gordon-Bell,1983-07-20,Single
4114,2,Trevor Currie,1945-11-18,Married
